Area Code,State,Market,Market Size,Profit,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type
225,Louisiana,South,Small Market,30,104,39,35,12,380,30,30,50,80,5,07/01/2010,Espresso,Caffe Mocha,Regular
225,Louisiana,South,Small Market,49,141,53,39,16,321,30,40,60,100,5,11/01/2010,Espresso,Caffe Mocha,Regular
225,Louisiana,South,Small Market,109,201,67,45,20,400,80,50,100,150,5,01/01/2011,Espresso,Caffe Mocha,Regular
225,Louisiana,South,Small Market,96,185,65,44,20,372,70,50,90,140,5,02/01/2011,Espresso,Caffe Mocha,Regular
225,Louisiana,South,Small Market,86,169,60,41,18,329,70,30,70,100,5,10/01/2011,Espresso,Caffe Mocha,Regular
225,Louisiana,South,Small Market,46,114,41,35,12,320,20,30,50,80,5,12/01/2011,Espresso,Caffe Mocha,Regular
225,Louisiana,South,Small Market,31,114,46,37,14,388,40,30,60,90,6,04/01/2010,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,21,90,36,33,11,462,20,30,40,70,6,07/01/2010,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,34,120,49,37,15,454,30,30,60,90,6,11/01/2010,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,27,106,43,36,13,466,20,30,50,80,6,12/01/2010,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,39,109,45,34,14,410,40,30,60,90,6,05/01/2011,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,32,98,40,33,12,443,30,30,50,80,6,06/01/2011,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,29,89,36,31,11,462,20,30,40,70,6,07/01/2011,Espresso,Decaf Espresso,Decaf
225,Louisiana,South,Small Market,36,111,48,27,15,593,40,40,60,100,8,06/01/2010,Herbal Tea,Chamomile,Decaf
225,Louisiana,South,Small Market,87,236,103,46,33,564,110,80,130,210,8,10/01/2010,Herbal Tea,Chamomile,Decaf
225,Louisiana,South,Small Market,77,214,94,43,31,540,70,80,110,190,8,12/01/2010,Herbal Tea,Chamomile,Decaf
225,Louisiana,South,Small Market,42,193,86,65,32,484,40,80,100,180,9,02/01/2010,Herbal Tea,Lemon,Decaf
225,Louisiana,South,Small Market,25,150,67,58,25,599,30,60,80,140,9,09/01/2010,Herbal Tea,Lemon,Decaf
225,Louisiana,South,Small Market,39,159,72,56,27,606,40,60,90,150,9,08/01/2011,Herbal Tea,Lemon,Decaf
225,Louisiana,South,Small Market,50,189,79,64,30,593,60,60,90,150,9,10/01/2011,Herbal Tea,Lemon,Decaf
225,Louisiana,South,Small Market,1,160,63,86,57,187,0,50,70,120,4,03/01/2011,Espresso,Caffe Latte,Regular
225,Louisiana,South,Small Market,-4,127,53,73,48,-267,10,40,70,110,4,06/01/2011,Espresso,Caffe Latte,Regular
225,Louisiana,South,Small Market,-8,112,47,67,42,-395,0,40,50,90,4,07/01/2011,Espresso,Caffe Latte,Regular
225,Louisiana,South,Small Market,-4,140,55,79,49,-1053,0,40,60,100,4,12/01/2011,Espresso,Caffe Latte,Regular
234,Ohio,Central,Major Market,19,108,46,43,15,415,40,40,70,110,1,08/01/2010,Coffee,Amaretto,Regular
234,Ohio,Central,Major Market,49,147,59,46,19,411,50,50,80,130,1,11/01/2011,Coffee,Amaretto,Regular
234,Ohio,Central,Major Market,43,135,54,44,17,424,40,50,70,120,1,12/01/2011,Coffee,Amaretto,Regular
234,Ohio,Central,Major Market,19,85,34,32,10,428,30,30,50,80,2,08/01/2010,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,33,102,42,34,13,384,30,40,60,100,2,05/01/2011,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,26,92,38,33,12,414,20,40,50,90,2,06/01/2011,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,25,84,34,31,10,432,30,30,50,80,2,07/01/2011,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,47,121,46,36,14,424,40,40,70,110,2,11/01/2011,Coffee,Columbian,Regular
234,Ohio,Central,Major Market,-3,126,52,77,47,509,20,50,80,130,3,09/01/2010,Coffee,Decaf Irish Cream,Decaf
234,Ohio,Central,Major Market,-3,127,53,72,48,458,20,50,80,130,3,05/01/2011,Coffee,Decaf Irish Cream,Decaf
234,Ohio,Central,Major Market,-8,106,44,64,40,496,20,40,70,110,3,06/01/2011,Coffee,Decaf Irish Cream,Decaf
234,Ohio,Central,Major Market,-7,130,51,76,46,503,30,40,70,110,3,10/01/2011,Coffee,Decaf Irish Cream,Decaf
234,Ohio,Central,Major Market,98,340,170,72,47,1073,140,190,210,400,5,02/01/2010,Espresso,Caffe Mocha,Regular
234,Ohio,Central,Major Market,154,382,170,76,47,1091,140,190,210,400,5,01/01/2011,Espresso,Caffe Mocha,Regular
234,Ohio,Central,Major Market,159,387,181,75,50,1283,170,230,230,460,5,11/01/2011,Espresso,Caffe Mocha,Regular
234,Ohio,Central,Major Market,15,129,58,56,22,325,40,60,90,150,6,03/01/2010,Espresso,Decaf Espresso,Decaf
234,Ohio,Central,Major Market,15,53,21,17,5,449,30,10,30,40,8,03/01/2010,Herbal Tea,Chamomile,Decaf
234,Ohio,Central,Major Market,22,56,21,17,5,449,30,10,30,40,8,03/01/2011,Herbal Tea,Chamomile,Decaf
234,Ohio,Central,Major Market,24,56,21,16,5,454,30,10,30,40,8,04/01/2011,Herbal Tea,Chamomile,Decaf
234,Ohio,Central,Major Market,79,235,94,62,31,697,70,80,120,200,11,05/01/2010,Tea,Darjeeling,Regular
234,Ohio,Central,Major Market,103,286,114,69,37,810,100,90,160,250,11,08/01/2010,Tea,Darjeeling,Regular
234,Ohio,Central,Major Market,65,205,82,58,27,788,60,50,90,140,11,10/01/2010,Tea,Darjeeling,Regular
234,Ohio,Central,Major Market,144,285,112,58,34,502,90,90,140,230,12,04/01/2011,Tea,Earl Grey,Regular
234,Ohio,Central,Major Market,120,245,96,53,29,666,80,80,120,200,12,09/01/2011,Tea,Earl Grey,Regular
239,Florida,East,Major Market,52,130,53,25,14,803,70,50,90,140,13,05/01/2010,Tea,Green Tea,Regular
239,Florida,East,Major Market,44,91,33,21,9,777,40,30,50,80,13,01/01/2011,Tea,Green Tea,Regular
239,Florida,East,Major Market,80,143,59,25,16,842,70,60,90,150,13,06/01/2011,Tea,Green Tea,Regular
239,Florida,East,Major Market,80,143,59,25,16,870,70,60,90,150,13,07/01/2011,Tea,Green Tea,Regular
239,Florida,East,Major Market,9,190,79,102,72,551,30,70,110,180,5,01/01/2010,Espresso,Caffe Mocha,Regular
239,Florida,East,Major Market,18,230,96,116,87,683,50,80,130,210,5,10/01/2010,Espresso,Caffe Mocha,Regular
239,Florida,East,Major Market,14,213,79,107,72,551,30,70,110,180,5,01/01/2011,Espresso,Caffe Mocha,Regular
239,Florida,East,Major Market,44,294,124,131,112,717,60,110,180,290,5,07/01/2011,Espresso,Caffe Mocha,Regular
239,Florida,East,Major Market,60,202,86,56,28,547,90,70,110,180,6,10/01/2010,Espresso,Decaf Espresso,Decaf
239,Florida,East,Major Market,48,109,48,25,15,593,30,30,50,80,8,06/01/2011,Herbal Tea,Chamomile,Decaf
239,Florida,East,Major Market,13,120,54,53,20,312,20,40,50,90,9,01/01/2010,Herbal Tea,Lemon,Decaf
239,Florida,East,Major Market,47,170,78,45,24,995,50,50,80,130,10,05/01/2010,Herbal Tea,Mint,Decaf
239,Florida,East,Major Market,76,187,86,45,26,1081,50,60,80,140,10,07/01/2011,Herbal Tea,Mint,Decaf
239,Florida,East,Major Market,44,90,32,21,8,821,40,30,50,80,11,01/01/2011,Tea,Darjeeling,Regular
239,Florida,East,Major Market,52,104,43,22,12,864,50,40,70,110,11,06/01/2011,Tea,Darjeeling,Regular
253,Washington,West,Small Market,58,175,71,46,22,373,90,80,130,210,2,05/01/2010,Coffee,Columbian,Regular
253,Washington,West,Small Market,58,176,72,46,23,461,80,80,120,200,2,12/01/2010,Coffee,Columbian,Regular
253,Washington,West,Small Market,80,173,71,43,22,373,90,80,130,210,2,05/01/2011,Coffee,Columbian,Regular
253,Washington,West,Small Market,104,209,86,46,27,463,120,100,160,260,2,07/01/2011,Coffee,Columbian,Regular
253,Washington,West,Small Market,74,166,63,43,20,446,70,70,110,180,2,11/01/2011,Coffee,Columbian,Regular
253,Washington,West,Small Market,16,221,92,113,83,599,60,110,160,270,3,05/01/2010,Coffee,Decaf Irish Cream,Decaf
253,Washington,West,Small Market,16,224,94,114,85,694,40,110,150,260,3,11/01/2010,Coffee,Decaf Irish Cream,Decaf
253,Washington,West,Small Market,22,234,92,113,83,541,60,110,160,270,3,02/01/2011,Coffee,Decaf Irish Cream,Decaf
253,Washington,West,Small Market,22,219,92,105,83,599,60,110,160,270,3,05/01/2011,Coffee,Decaf Irish Cream,Decaf
253,Washington,West,Small Market,3,155,65,87,58,513,10,40,60,100,13,02/01/2010,Tea,Green Tea,Regular
253,Washington,West,Small Market,0,150,63,87,57,521,10,40,60,100,13,04/01/2010,Tea,Green Tea,Regular
253,Washington,West,Small Market,-5,113,47,71,42,622,0,30,40,70,13,07/01/2010,Tea,Green Tea,Regular
253,Washington,West,Small Market,-11,104,44,64,39,617,10,20,50,70,13,08/01/2011,Tea,Green Tea,Regular
253,Washington,West,Small Market,13,120,54,53,20,312,20,50,60,110,5,01/01/2010,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,12,118,53,53,20,306,20,50,60,110,5,02/01/2010,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,12,120,54,54,20,301,20,50,60,110,5,03/01/2010,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,15,127,57,55,21,313,30,50,70,120,5,04/01/2010,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,23,149,67,59,25,391,30,60,80,140,5,09/01/2010,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,16,126,56,54,21,385,50,40,70,110,5,10/01/2010,Espresso,Caffe Mocha,Regular
253,Washington,West,Small Market,49,177,81,47,25,1046,60,70,90,160,6,06/01/2010,Espresso,Decaf Espresso,Decaf
253,Washington,West,Small Market,56,189,86,47,26,1081,70,80,100,180,6,07/01/2010,Espresso,Decaf Espresso,Decaf
253,Washington,West,Small Market,48,174,80,46,24,1055,80,60,90,150,6,10/01/2010,Espresso,Decaf Espresso,Decaf
253,Washington,West,Small Market,51,176,80,45,24,1079,60,70,100,170,6,12/01/2010,Espresso,Decaf Espresso,Decaf
253,Washington,West,Small Market,106,292,116,70,38,962,110,90,160,250,8,04/01/2010,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,91,258,103,64,33,1130,100,80,140,220,8,09/01/2010,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,109,230,92,57,30,1102,90,70,130,200,8,06/01/2011,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,104,223,90,56,29,1139,80,70,120,190,8,08/01/2011,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,156,308,115,69,37,1166,110,100,160,260,8,12/01/2011,Herbal Tea,Chamomile,Decaf
253,Washington,West,Small Market,45,118,48,25,13,839,50,40,60,100,9,08/01/2010,Herbal Tea,Lemon,Decaf
253,Washington,West,Small Market,55,106,43,22,12,822,50,30,60,90,9,06/01/2011,Herbal Tea,Lemon,Decaf
253,Washington,West,Small Market,65,123,47,24,13,834,40,40,60,100,9,11/01/2011,Herbal Tea,Lemon,Decaf
253,Washington,West,Small Market,45,133,49,39,15,342,40,30,60,90,11,04/01/2010,Tea,Darjeeling,Regular
253,Washington,West,Small Market,42,126,47,37,14,366,30,30,50,80,11,08/01/2010,Tea,Darjeeling,Regular
253,Washington,West,Small Market,109,201,67,45,20,400,50,40,80,120,11,01/01/2011,Tea,Darjeeling,Regular
253,Washington,West,Small Market,67,142,49,39,15,342,40,30,60,90,11,04/01/2011,Tea,Darjeeling,Regular
253,Washington,West,Small Market,45,114,41,36,12,320,20,30,40,70,11,12/01/2011,Tea,Darjeeling,Regular
253,Washington,West,Small Market,48,150,61,41,19,390,40,40,60,100,12,01/01/2010,Tea,Earl Grey,Regular
253,Washington,West,Small Market,38,129,52,39,16,376,30,30,50,80,12,03/01/2010,Tea,Earl Grey,Regular
253,Washington,West,Small Market,30,114,46,38,14,388,20,30,40,70,12,04/01/2010,Tea,Earl Grey,Regular
253,Washington,West,Small Market,42,113,43,35,13,466,20,30,40,70,12,12/01/2011,Tea,Earl Grey,Regular
253,Washington,West,Small Market,35,112,49,28,16,611,40,40,60,100,4,03/01/2010,Espresso,Caffe Latte,Regular
253,Washington,West,Small Market,11,52,22,19,7,570,20,20,30,50,4,11/01/2010,Espresso,Caffe Latte,Regular
253,Washington,West,Small Market,13,56,24,19,7,567,20,20,30,50,4,12/01/2010,Espresso,Caffe Latte,Regular
253,Washington,West,Small Market,52,117,48,27,15,617,40,40,60,100,4,02/01/2011,Espresso,Caffe Latte,Regular
254,Texas,South,Major Market,112,256,104,40,29,821,120,80,140,220,5,05/01/2010,Espresso,Caffe Mocha,Regular
254,Texas,South,Major Market,197,322,123,46,34,959,110,90,140,230,5,12/01/2011,Espresso,Caffe Mocha,Regular
254,Texas,South,Major Market,121,208,86,33,24,499,90,70,110,180,6,05/01/2011,Espresso,Decaf Espresso,Decaf
254,Texas,South,Major Market,135,228,94,35,26,608,90,80,110,190,6,07/01/2011,Espresso,Decaf Espresso,Decaf
254,Texas,South,Major Market,71,131,50,25,14,589,40,30,60,90,6,11/01/2011,Espresso,Decaf Espresso,Decaf
254,Texas,South,Major Market,42,140,57,41,18,364,50,50,80,130,9,01/01/2010,Herbal Tea,Lemon,Decaf
254,Texas,South,Major Market,65,157,57,43,18,364,50,50,80,130,9,01/01/2011,Herbal Tea,Lemon,Decaf
254,Texas,South,Major Market,35,102,42,33,13,384,30,40,60,100,9,05/01/2011,Herbal Tea,Lemon,Decaf
254,Texas,South,Major Market,26,84,34,30,10,432,30,30,50,80,9,07/01/2011,Herbal Tea,Lemon,Decaf
254,Texas,South,Major Market,44,160,64,52,21,-161,50,50,80,130,4,05/01/2010,Espresso,Caffe Latte,Regular
262,Wisconsin,Central,Small Market,13,120,54,53,20,312,30,50,70,120,1,01/01/2010,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,12,118,53,53,20,306,30,50,70,120,1,02/01/2010,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,13,120,54,53,20,301,30,50,70,120,1,03/01/2010,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,17,130,58,55,22,338,20,60,70,130,1,05/01/2010,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,14,121,54,53,20,391,20,50,60,110,1,11/01/2010,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,19,128,54,53,20,301,30,50,70,120,1,03/01/2011,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,25,132,59,52,22,403,20,60,70,130,1,07/01/2011,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,21,129,54,53,20,391,20,50,60,110,1,11/01/2011,Coffee,Amaretto,Regular
262,Wisconsin,Central,Small Market,9,190,79,102,72,551,20,80,110,190,2,01/01/2010,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,17,227,95,115,86,532,30,100,130,230,2,03/01/2010,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,17,221,92,112,83,599,40,90,140,230,2,05/01/2010,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,32,297,124,141,112,717,60,130,180,310,2,07/01/2010,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,16,224,94,114,85,694,30,90,130,220,2,11/01/2010,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,23,219,92,104,83,599,40,90,140,230,2,05/01/2011,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,33,262,110,121,100,665,50,110,160,270,2,06/01/2011,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,30,266,105,125,95,716,30,100,140,240,2,12/01/2011,Coffee,Columbian,Regular
262,Wisconsin,Central,Small Market,58,199,85,56,28,555,70,90,110,200,3,09/01/2010,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,51,180,77,52,25,557,60,70,100,170,3,11/01/2010,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,74,192,77,53,25,423,60,80,100,180,3,02/01/2011,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,86,208,83,54,27,433,80,80,120,200,3,04/01/2011,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,87,210,91,54,30,533,90,90,130,220,3,06/01/2011,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,98,225,97,55,32,575,80,100,130,230,3,07/01/2011,Coffee,Decaf Irish Cream,Decaf
262,Wisconsin,Central,Small Market,50,177,81,46,25,1046,70,90,110,200,5,06/01/2010,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,59,168,69,45,21,965,50,80,90,170,5,01/01/2011,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,62,164,70,42,21,957,60,80,100,180,5,02/01/2011,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,71,185,80,46,24,1055,120,110,140,250,5,10/01/2011,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,74,188,80,46,24,1079,80,100,120,220,5,12/01/2011,Espresso,Caffe Mocha,Regular
262,Wisconsin,Central,Small Market,34,110,48,28,15,623,50,50,70,120,6,01/01/2010,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,35,110,48,27,15,599,50,50,70,120,6,05/01/2010,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,34,110,48,28,15,593,50,50,70,120,6,06/01/2010,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,18,69,30,21,9,581,30,30,50,80,6,08/01/2010,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,13,56,24,19,7,567,30,30,40,70,6,12/01/2010,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,50,119,49,29,16,611,60,50,80,130,6,03/01/2011,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,25,68,30,20,9,581,30,30,50,80,6,08/01/2011,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,15,54,22,19,7,573,50,20,50,70,6,10/01/2011,Espresso,Decaf Espresso,Decaf
262,Wisconsin,Central,Small Market,63,167,62,42,19,346,70,50,90,140,8,03/01/2010,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,46,133,49,38,15,342,50,40,70,110,8,04/01/2010,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,40,103,39,33,12,380,40,30,60,90,8,07/01/2011,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,79,161,57,41,17,349,70,40,90,130,8,09/01/2011,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,71,150,53,40,16,321,50,50,80,130,8,11/01/2011,Herbal Tea,Chamomile,Decaf
262,Wisconsin,Central,Small Market,43,115,47,25,13,772,50,40,60,100,9,02/01/2010,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,51,130,53,26,14,803,60,40,70,110,9,05/01/2010,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,58,144,59,27,16,870,60,50,70,120,9,07/01/2010,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,63,154,63,28,17,864,70,50,80,130,9,08/01/2010,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,45,118,48,25,13,851,60,30,60,90,9,10/01/2010,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,27,78,31,20,8,856,40,20,50,70,9,11/01/2010,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,70,129,49,25,13,779,50,40,60,100,9,04/01/2011,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,70,129,53,24,14,803,60,40,70,110,9,05/01/2011,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,80,143,59,25,16,870,60,50,70,120,9,07/01/2011,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,87,153,63,26,17,864,70,50,80,130,9,08/01/2011,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,67,126,48,25,13,851,60,30,60,90,9,10/01/2011,Herbal Tea,Lemon,Decaf
262,Wisconsin,Central,Small Market,31,114,46,37,14,388,40,30,70,100,11,04/01/2010,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,30,113,46,37,14,449,40,20,50,70,11,10/01/2010,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,33,120,49,38,15,454,20,40,50,90,11,11/01/2010,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,28,106,43,35,13,466,20,30,50,80,11,12/01/2010,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,46,121,46,37,14,388,40,30,70,100,11,04/01/2011,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,33,98,40,33,12,443,20,30,50,80,11,06/01/2011,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,29,89,36,31,11,462,10,30,40,70,11,07/01/2011,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,45,120,46,37,14,449,40,20,50,70,11,10/01/2011,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,42,113,43,35,13,466,20,30,50,80,11,12/01/2011,Tea,Darjeeling,Regular
262,Wisconsin,Central,Small Market,7,180,75,98,68,522,10,60,90,150,12,01/01/2010,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,2,154,64,88,58,551,10,50,80,130,12,05/01/2010,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,11,201,75,103,68,522,10,60,90,150,12,01/01/2011,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,1,160,63,86,57,506,10,50,80,130,12,03/01/2011,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,0,153,60,84,54,606,0,40,50,90,12,10/01/2011,Tea,Earl Grey,Regular
262,Wisconsin,Central,Small Market,-4,140,55,79,49,627,0,40,60,100,12,12/01/2011,Tea,Earl Grey,Regular
281,Texas,South,Major Market,292,582,251,98,77,1268,280,310,370,680,2,09/01/2011,Coffee,Columbian,Regular
281,Texas,South,Major Market,94,188,83,36,27,584,100,100,130,230,3,05/01/2011,Coffee,Decaf Irish Cream,Decaf
281,Texas,South,Major Market,39,96,39,25,12,541,80,40,90,130,3,10/01/2011,Coffee,Decaf Irish Cream,Decaf
281,Texas,South,Major Market,120,276,113,43,31,897,120,90,140,230,5,06/01/2010,Espresso,Caffe Mocha,Regular
281,Texas,South,Major Market,33,140,60,47,19,336,50,50,80,130,8,01/01/2010,Herbal Tea,Chamomile,Decaf
